2014-02-05T23:45:00;Po1;391.12;125.36
2014-02-05T23:50:00;Po1;790.67;255.44
2014-02-05T23:55:00;Po1;779.84;244.74
2014-02-06T00:00:00;Po1;404.82;134.50
2014-02-06T00:05:00;Po1;419.08;137.47
2014-02-06T00:10:00;Po1;415.05;136.42
2014-02-06T00:15:00;Po1;414.71;132.76
2014-02-06T00:20:00;Po1;403.92;125.56
2014-02-06T00:25:00;Po1;808.18;256.69
2014-02-06T00:30:00;Po1;833.59;307.11
2014-02-06T00:35:00;Po1;447.32;182.63
2014-02-06T00:40:00;Po1;419.89;147.88
2014-02-06T00:45:00;Po1;413.47;144.51
2014-02-06T00:50:00;Po1;421.80;153.55
2014-02-06T00:55:00;Po1;407.76;135.66
2014-02-06T01:00:00;Po1;823.58;288.49
2014-02-06T01:05:00;Po1;412.46;144.16
2014-02-06T01:10:00;Po1;409.86;141.20
2014-02-06T01:15:00;Po1;404.60;140.65
2014-02-06T01:20:00;Po1;402.87;136.79
2014-02-06T01:25:00;Po1;400.46;134.58
2014-02-06T01:30:00;Po1;424.16;160.46
2014-02-06T01:35:00;Po1;444.85;184.88
2014-02-06T01:40:00;Po1;443.19;182.43
2014-02-06T01:45:00;Po1;454.87;190.20
2014-02-06T01:50:00;Po1;429.03;161.66
2014-02-06T01:55:00;Po1;408.28;139.77
2014-02-06T02:00:00;Po1;408.25;142.51
2014-02-06T02:05:00;Po1;402.10;134.19
2014-02-06T02:10:00;Po1;405.92;134.27
2014-02-06T02:15:00;Po1;411.85;138.91
2014-02-06T02:20:00;Po1;807.12;265.07
2014-02-06T02:25:00;Po1;818.96;276.75
2014-02-06T02:30:00;Po1;812.50;273.47
2014-02-06T02:35:00;Po1;822.52;282.57
2014-02-06T02:40:00;Po1;792.57;272.38
2014-02-06T02:45:00;Po1;812.56;338.75
2014-02-06T02:50:00;Po1;824.40;344.55
2014-02-06T02:55:00;Po1;805.53;324.43
2014-02-06T03:00:00;Po1;406.01;152.38
2014-02-06T03:05:00;Po1;826.43;333.66
2014-02-06T03:10:00;Po1;823.18;297.62
2014-02-06T03:15:00;Po1;811.57;292.56
2014-02-06T03:20:00;Po1;824.08;302.19
2014-02-06T03:25:00;Po1;817.75;303.66
2014-02-06T03:30:00;Po1;407.19;149.68
2014-02-06T03:35:00;Po1;413.23;151.20
2014-02-06T03:40:00;Po1;405.64;133.01
2014-02-06T03:45:00;Po1;419.81;148.80
2014-02-06T03:50:00;Po1;399.75;129.36
2014-02-06T03:55:00;Po1;394.32;120.88
2014-02-06T04:00:00;Po1;409.69;126.71
2014-02-06T04:05:00;Po1;770.55;242.01
2014-02-06T04:10:00;Po1;403.04;131.70
2014-02-06T04:15:00;Po1;427.56;156.34
2014-02-06T04:20:00;Po1;874.74;332.48
2014-02-06T04:25:00;Po1;435.43;163.42
2014-02-06T04:30:00;Po1;436.80;164.03
2014-02-06T04:35:00;Po1;436.28;166.51
2014-02-06T04:40:00;Po1;438.94;168.20
2014-02-06T04:45:00;Po1;428.69;154.16
2014-02-06T04:50:00;Po1;426.34;152.14
2014-02-06T04:55:00;Po1;425.85;153.52
2014-02-06T05:00:00;Po1;428.21;154.55
2014-02-06T05:05:00;Po1;436.04;161.27
2014-02-06T05:10:00;Po1;430.60;155.46
2014-02-06T05:15:00;Po1;428.11;154.05
2014-02-06T05:20:00;Po1;423.34;147.94
2014-02-06T05:25:00;Po1;426.33;149.29
2014-02-06T05:30:00;Po1;422.85;150.09
2014-02-06T05:35:00;Po1;433.17;157.14
2014-02-06T05:40:00;Po1;425.99;148.59
2014-02-06T05:45:00;Po1;430.04;149.93
2014-02-06T05:50:00;Po1;413.11;132.02
2014-02-06T05:55:00;Po1;412.66;130.49
2014-02-06T06:00:00;Po1;411.82;132.11
2014-02-06T06:05:00;Po1;417.03;137.10
2014-02-06T06:10:00;Po1;414.68;136.97
2014-02-06T06:15:00;Po1;400.27;123.04
2014-02-06T06:20:00;Po1;395.83;117.52
2014-02-06T06:25:00;Po1;394.39;116.74
2014-02-06T06:30:00;Po1;389.39;112.91
2014-02-06T06:35:00;Po1;390.65;113.78
2014-02-06T06:40:00;Po1;390.88;114.90
2014-02-06T06:45:00;Po1;377.38;103.43
2014-02-06T06:50:00;Po1;382.70;105.91
2014-02-06T06:55:00;Po1;373.30;99.21
2014-02-06T07:00:00;Po1;377.54;102.17
2014-02-06T07:05:00;Po1;387.00;112.25
2014-02-06T07:10:00;Po1;768.02;227.20
2014-02-06T07:15:00;Po1;376.15;105.65
2014-02-06T07:20:00;Po1;383.65;117.80
2014-02-06T07:25:00;Po1;382.81;113.43
2014-02-06T07:30:00;Po1;385.04;113.95
2014-02-06T07:35:00;Po1;390.37;124.34
2014-02-06T07:40:00;Po1;417.35;164.20
2014-02-06T07:45:00;Po1;415.50;174.13
2014-02-06T07:50:00;Po1;421.39;196.84
2014-02-06T07:55:00;Po1;420.77;214.78
2014-02-06T08:00:00;Po1;431.11;255.55
2014-02-06T08:05:00;Po1;455.70;316.10
2014-02-06T08:10:00;Po1;456.83;330.02
2014-02-06T08:15:00;Po1;449.00;343.04
2014-02-06T08:20:00;Po1;474.19;366.41
2014-02-06T08:25:00;Po1;455.03;367.49
2014-02-06T08:30:00;Po1;961.90;779.52
2014-02-06T08:35:00;Po1;523.38;449.58
2014-02-06T08:40:00;Po1;537.97;460.30
2014-02-06T08:45:00;Po1;502.82;462.07
2014-02-06T08:50:00;Po1;466.76;437.48
2014-02-06T08:55:00;Po1;473.51;428.41
2014-02-06T09:00:00;Po1;473.91;411.56
2014-02-06T09:05:00;Po1;474.53;437.67
2014-02-06T09:10:00;Po1;494.01;440.34
2014-02-06T09:15:00;Po1;987.06;912.95
2014-02-06T09:20:00;Po1;456.03;419.53
2014-02-06T09:25:00;Po1;442.54;404.65
2014-02-06T09:30:00;Po1;450.84;415.61
2014-02-06T09:35:00;Po1;464.32;409.16
2014-02-06T09:40:00;Po1;492.61;398.36
2014-02-06T09:45:00;Po1;463.64;413.57
2014-02-06T09:50:00;Po1;444.02;411.05
2014-02-06T09:55:00;Po1;451.13;418.37
2014-02-06T10:00:00;Po1;440.15;388.49
2014-02-06T10:05:00;Po1;446.99;398.64
2014-02-06T10:10:00;Po1;455.78;400.98
2014-02-06T10:15:00;Po1;446.22;388.80
2014-02-06T10:20:00;Po1;452.65;399.64
2014-02-06T10:25:00;Po1;468.67;405.50
2014-02-06T10:30:00;Po1;453.77;411.64
2014-02-06T10:35:00;Po1;886.51;820.41
2014-02-06T10:40:00;Po1;450.45;399.49
2014-02-06T10:45:00;Po1;449.19;437.12
2014-02-06T10:50:00;Po1;444.61;480.74
2014-02-06T10:55:00;Po1;440.32;417.66
2014-02-06T11:00:00;Po1;994.56;823.07
2014-02-06T11:05:00;Po1;488.53;412.43
2014-02-06T11:10:00;Po1;465.66;401.65
2014-02-06T11:15:00;Po1;454.33;428.87
2014-02-06T11:20:00;Po1;445.94;406.46
2014-02-06T11:25:00;Po1;449.54;390.13
2014-02-06T11:30:00;Po1;445.89;429.25
2014-02-06T11:35:00;Po1;895.86;923.26
2014-02-06T11:40:00;Po1;891.71;953.34
2014-02-06T11:45:00;Po1;451.43;476.89
2014-02-06T11:50:00;Po1;447.85;447.16
2014-02-06T11:55:00;Po1;873.23;762.60
2014-02-06T12:00:00;Po1;433.10;354.45
2014-02-06T12:05:00;Po1;434.64;353.87
2014-02-06T12:10:00;Po1;447.32;341.28
2014-02-06T12:15:00;Po1;429.42;320.52
2014-02-06T12:20:00;Po1;417.77;308.04
2014-02-06T12:25:00;Po1;414.55;285.26
2014-02-06T12:30:00;Po1;416.43;263.15
2014-02-06T12:35:00;Po1;837.37;500.45
2014-02-06T12:40:00;Po1;824.05;504.58
2014-02-06T12:45:00;Po1;409.05;261.77
2014-02-06T12:50:00;Po1;815.10;522.50
2014-02-06T12:55:00;Po1;812.55;541.17
2014-02-06T13:00:00;Po1;827.65;573.04
2014-02-06T13:05:00;Po1;412.24;301.90
2014-02-06T13:10:00;Po1;428.57;304.52
2014-02-06T13:15:00;Po1;411.90;288.90
2014-02-06T13:20:00;Po1;418.76;313.29
2014-02-06T13:25:00;Po1;414.49;313.05
2014-02-06T13:30:00;Po1;423.61;330.69
2014-02-06T13:35:00;Po1;441.70;361.83
2014-02-06T13:40:00;Po1;446.07;358.22
2014-02-06T13:45:00;Po1;455.66;349.03
2014-02-06T13:50:00;Po1;436.83;350.80
2014-02-06T13:55:00;Po1;441.91;370.07
2014-02-06T14:00:00;Po1;446.97;381.29
2014-02-06T14:05:00;Po1;439.88;380.48
2014-02-06T14:10:00;Po1;901.95;797.63
2014-02-06T14:15:00;Po1;482.53;377.43
2014-02-06T14:20:00;Po1;498.85;406.85
2014-02-06T14:25:00;Po1;0.00;0.00
